,date,time,loc,population,wd
2721,20201022,09,11410585,63258.0554,409
2722,20201022,10,11410585,67155.6159,410
2723,20201022,11,11410585,68157.2278,411
2724,20201022,12,11410585,69876.6438,412
2725,20201022,13,11410585,74232.7905,413
2726,20201022,14,11410585,74366.6717,414
2727,20201022,15,11410585,72288.7351,415
2728,20201022,16,11410585,68802.8642,416
2729,20201022,17,11410585,63185.0172,417
2730,20201022,18,11410585,60330.1564,418
2731,20201022,19,11410585,57471.3369,419
2732,20201022,20,11410585,53850.325,420
2733,20201022,21,11410585,50058.8488,421
2734,20201022,22,11410585,45153.5869,422
2735,20201022,23,11410585,38808.3299,423
2736,20201023,00,11410585,38206.8906,500
2737,20201023,01,11410585,37654.533,501
2738,20201023,02,11410585,37170.3335,502
2739,20201023,03,11410585,37259.7823,503
2740,20201023,04,11410585,37230.6409,504
2741,20201023,05,11410585,38347.6357,505
2742,20201023,06,11410585,40517.0389,506
2743,20201023,07,11410585,48152.8991,507
2744,20201023,08,11410585,54843.7001,508
2745,20201023,09,11410585,61921.1678,509
2746,20201023,10,11410585,65897.8837,510
2747,20201023,11,11410585,66805.2037,511
2748,20201023,12,11410585,68083.9195,512
2749,20201023,13,11410585,71093.2817,513
2750,20201023,14,11410585,71133.6014,514
2751,20201023,15,11410585,69365.9434,515
2752,20201023,16,11410585,66162.1464,516
2753,20201023,17,11410585,62907.0631,517
2754,20201023,18,11410585,60888.5219,518
2755,20201023,19,11410585,58629.6004,519
2756,20201023,20,11410585,55947.2651,520
2757,20201023,21,11410585,52474.0391,521
2758,20201023,22,11410585,46904.1802,522
2759,20201023,23,11410585,40523.7932,523
2760,20201024,00,11410585,39536.5437,600
2761,20201024,01,11410585,38242.0156,601
2762,20201024,02,11410585,37340.6732,602
2763,20201024,03,11410585,37037.7371,603
2764,20201024,04,11410585,36847.0392,604
2765,20201024,05,11410585,37434.5223,605
2766,20201024,06,11410585,38426.6719,606
2767,20201024,07,11410585,39977.577,607
2768,20201024,08,11410585,42741.207,608
2769,20201024,09,11410585,46091.2732,609
2770,20201024,10,11410585,49602.6239,610
2771,20201024,11,11410585,51465.7731,611
2772,20201024,12,11410585,53903.8194,612
2773,20201024,13,11410585,55942.478,613
2774,20201024,14,11410585,57045.111,614
2775,20201024,15,11410585,57778.3156,615
2776,20201024,16,11410585,57430.4,616
2777,20201024,17,11410585,56980.6011,617
2778,20201024,18,11410585,56801.9481,618
2779,20201024,19,11410585,55482.4597,619
2780,20201024,20,11410585,52425.8482,620
2781,20201024,21,11410585,49102.4282,621
2782,20201024,22,11410585,44560.6923,622
2783,20201024,23,11410585,38430.8572,623
2784,20201025,00,11410585,37628.8099,700
2785,20201025,01,11410585,36718.7834,701
2786,20201025,02,11410585,36062.7593,702
2787,20201025,03,11410585,35876.981,703
2788,20201025,04,11410585,35665.7714,704
2789,20201025,05,11410585,35821.4443,705
2790,20201025,06,11410585,36178.0534,706
2791,20201025,07,11410585,36855.8629,707
2792,20201025,08,11410585,37830.5124,708
2793,20201025,09,11410585,39431.5328,709
2794,20201025,10,11410585,42294.2401,710
2795,20201025,11,11410585,44605.7147,711
2796,20201025,12,11410585,47540.1729,712
2797,20201025,13,11410585,50327.5177,713
2798,20201025,14,11410585,52383.8862,714
2799,20201025,15,11410585,53012.0661,715
2800,20201025,16,11410585,53093.8374,716
2801,20201025,17,11410585,52091.6031,717
2802,20201025,18,11410585,51143.0546,718
2803,20201025,19,11410585,49376.1632,719
2804,20201025,20,11410585,46817.8103,720
2805,20201025,21,11410585,44033.8506,721
2806,20201025,22,11410585,40810.0547,722
2807,20201025,23,11410585,36412.9105,723
2808,20201026,00,11410585,35701.8855,100
2809,20201026,01,11410585,35331.4251,101
2810,20201026,02,11410585,35170.7764,102
2811,20201026,03,11410585,35138.4253,103
2812,20201026,04,11410585,35317.8068,104
2813,20201026,05,11410585,36464.1084,105
2814,20201026,06,11410585,39114.143,106
2815,20201026,07,11410585,46289.2101,107
2816,20201026,08,11410585,53770.4446,108
2817,20201026,09,11410585,61176.3679,109
2818,20201026,10,11410585,65495.4789,110
2819,20201026,11,11410585,67682.9803,111
2820,20201026,12,11410585,69590.9848,112
2821,20201026,13,11410585,72163.5637,113
2822,20201026,14,11410585,73691.942,114
2823,20201026,15,11410585,71657.5929,115
2824,20201026,16,11410585,67777.097,116
2825,20201026,17,11410585,62632.5288,117
2826,20201026,18,11410585,59673.4711,118
2827,20201026,19,11410585,56977.0539,119
2828,20201026,20,11410585,53847.023,120
2829,20201026,21,11410585,50165.5527,121
2830,20201026,22,11410585,44585.6929,122
2831,20201026,23,11410585,38323.9549,123
2832,20201027,00,11410585,37594.9363,200
2833,20201027,01,11410585,37022.7886,201
2834,20201027,02,11410585,36536.2106,202
2835,20201027,03,11410585,36559.7251,203
2836,20201027,04,11410585,36594.8866,204
2837,20201027,05,11410585,37757.6392,205
2838,20201027,06,11410585,40496.0561,206
2839,20201027,07,11410585,47722.9417,207
2840,20201027,08,11410585,55673.9813,208
2841,20201027,09,11410585,62917.2943,209
2842,20201027,10,11410585,67194.0099,210
2843,20201027,11,11410585,68631.8051,211
2844,20201027,12,11410585,70795.0655,212
2845,20201027,13,11410585,73715.0581,213
2846,20201027,14,11410585,75058.9178,214
2847,20201027,15,11410585,72828.8059,215
2848,20201027,16,11410585,68458.5461,216
2849,20201027,17,11410585,62660.1015,217
2850,20201027,18,11410585,60611.2612,218
2851,20201027,19,11410585,57720.8478,219
2852,20201027,20,11410585,54744.7275,220
2853,20201027,21,11410585,50596.7537,221
2854,20201027,22,11410585,45253.2225,222
2855,20201027,23,11410585,38986.6502,223
2856,20201028,00,11410585,38133.2391,300
2857,20201028,01,11410585,37488.5996,301
2858,20201028,02,11410585,37136.2875,302
2859,20201028,03,11410585,37097.5763,303
2860,20201028,04,11410585,37254.5355,304
2861,20201028,05,11410585,38220.7611,305
2862,20201028,06,11410585,40516.4679,306
2863,20201028,07,11410585,47270.055,307
2864,20201028,08,11410585,54807.3676,308
2865,20201028,09,11410585,62001.6738,309
2866,20201028,10,11410585,65982.261,310
2867,20201028,11,11410585,68079.691,311
2868,20201028,12,11410585,69344.4816,312
2869,20201028,13,11410585,72766.3814,313
2870,20201028,14,11410585,73702.7571,314
2871,20201028,15,11410585,72900.0228,315
2872,20201028,16,11410585,68625.7931,316
2873,20201028,17,11410585,63340.2007,317
2874,20201028,18,11410585,60996.7967,318
2875,20201028,19,11410585,58002.0847,319
2876,20201028,20,11410585,54912.2679,320
2877,20201028,21,11410585,51102.5454,321
2878,20201028,22,11410585,45767.7967,322
2879,20201028,23,11410585,38307.0116,323
2880,20201029,00,11410585,37939.8726,400
2881,20201029,01,11410585,37201.4625,401
2882,20201029,02,11410585,36963.1849,402
2883,20201029,03,11410585,36938.8385,403
2884,20201029,04,11410585,36974.1483,404
2885,20201029,05,11410585,38074.2621,405
2886,20201029,06,11410585,40174.8105,406
2887,20201029,07,11410585,47134.905,407
2888,20201029,08,11410585,54922.8296,408
2889,20201029,09,11410585,61704.4818,409
2890,20201029,10,11410585,65735.9143,410
2891,20201029,11,11410585,67066.1538,411
2892,20201029,12,11410585,69408.8846,412
2893,20201029,13,11410585,72177.3209,413
2894,20201029,14,11410585,73452.0814,414
2895,20201029,15,11410585,70923.5717,415
2896,20201029,16,11410585,67120.048,416
2897,20201029,17,11410585,62543.2733,417
2898,20201029,18,11410585,60446.4956,418
2899,20201029,19,11410585,58098.0112,419
2900,20201029,20,11410585,54898.618,420
2901,20201029,21,11410585,51323.0165,421
2902,20201029,22,11410585,45847.782,422
2903,20201029,23,11410585,39252.8385,423
2904,20201030,00,11410585,38490.3417,500
2905,20201030,01,11410585,37665.1864,501
2906,20201030,02,11410585,37236.7491,502
2907,20201030,03,11410585,36854.1741,503
2908,20201030,04,11410585,36908.2685,504
2909,20201030,05,11410585,38002.3517,505
2910,20201030,06,11410585,40552.7067,506
2911,20201030,07,11410585,47235.3586,507
2912,20201030,08,11410585,54813.5849,508
2913,20201030,09,11410585,60875.3525,509
2914,20201030,10,11410585,64597.1359,510
2915,20201030,11,11410585,65899.1358,511
2916,20201030,12,11410585,67478.1783,512
2917,20201030,13,11410585,70014.5493,513
2918,20201030,14,11410585,70707.2059,514
2919,20201030,15,11410585,68859.4165,515
2920,20201030,16,11410585,66253.9074,516
2921,20201030,17,11410585,61578.7318,517
2922,20201030,18,11410585,59986.9201,518
2923,20201030,19,11410585,59359.1742,519
2924,20201030,20,11410585,56464.6345,520
2925,20201030,21,11410585,53263.3271,521
2926,20201030,22,11410585,47789.9723,522
2927,20201030,23,11410585,41624.2225,523
2928,20201031,00,11410585,40447.3477,600
2929,20201031,01,11410585,39133.668,601
2930,20201031,02,11410585,38477.0827,602
2931,20201031,03,11410585,37887.3295,603
2932,20201031,04,11410585,37598.1545,604
2933,20201031,05,11410585,38016.3526,605
2934,20201031,06,11410585,38405.5357,606
2935,20201031,07,11410585,39608.0842,607
2936,20201031,08,11410585,42076.6151,608
2937,20201031,09,11410585,46414.6679,609
2938,20201031,10,11410585,49449.1218,610
2939,20201031,11,11410585,51173.1055,611
2940,20201031,12,11410585,53151.9482,612
2941,20201031,13,11410585,55951.7832,613
2942,20201031,14,11410585,56688.6206,614
2943,20201031,15,11410585,57291.4474,615
2944,20201031,16,11410585,56340.6248,616
2945,20201031,17,11410585,56144.4658,617
2946,20201031,18,11410585,56106.5969,618
2947,20201031,19,11410585,55008.3482,619
2948,20201031,20,11410585,53144.2707,620
2949,20201031,21,11410585,50190.3442,621
2950,20201031,22,11410585,46082.611,622
2951,20201031,23,11410585,39851.6007,623
2952,20201101,00,11410585,39574.3364,700
2953,20201101,01,11410585,38533.1365,701
2954,20201101,02,11410585,37745.9723,702
2955,20201101,03,11410585,37474.2085,703
2956,20201101,04,11410585,36729.809,704
2957,20201101,05,11410585,36681.6389,705
2958,20201101,06,11410585,36891.2084,706
2959,20201101,07,11410585,37096.2769,707
2960,20201101,08,11410585,37798.2706,708
2961,20201101,09,11410585,39814.1667,709
2962,20201101,10,11410585,42849.0567,710
2963,20201101,11,11410585,44926.8686,711
2964,20201101,12,11410585,46894.5059,712
2965,20201101,13,11410585,48340.8714,713
2966,20201101,14,11410585,49528.8084,714
2967,20201101,15,11410585,50003.6995,715
2968,20201101,16,11410585,50268.9801,716
2969,20201101,17,11410585,50582.1766,717
2970,20201101,18,11410585,50664.1063,718
2971,20201101,19,11410585,49468.7552,719
2972,20201101,20,11410585,46723.2331,720
2973,20201101,21,11410585,44118.1897,721
2974,20201101,22,11410585,40875.4788,722
2975,20201101,23,11410585,36966.2825,723
2976,20201102,00,11410585,36069.4653,100
2977,20201102,01,11410585,35619.834,101
2978,20201102,02,11410585,35394.1039,102
2979,20201102,03,11410585,35226.8193,103
2980,20201102,04,11410585,35586.0169,104
2981,20201102,05,11410585,36993.9648,105
2982,20201102,06,11410585,39298.1925,106
2983,20201102,07,11410585,46078.788,107
2984,20201102,08,11410585,53659.2944,108
2985,20201102,09,11410585,60973.1108,109
2986,20201102,10,11410585,65473.3152,110
2987,20201102,11,11410585,66891.8961,111
2988,20201102,12,11410585,68350.348,112
2989,20201102,13,11410585,72214.5427,113
2990,20201102,14,11410585,73305.0198,114
2991,20201102,15,11410585,71894.8838,115
2992,20201102,16,11410585,67479.5902,116
2993,20201102,17,11410585,62052.1208,117
2994,20201102,18,11410585,59688.0971,118
2995,20201102,19,11410585,57215.9757,119
2996,20201102,20,11410585,54261.3382,120
2997,20201102,21,11410585,49489.5447,121
2998,20201102,22,11410585,44217.1858,122
2999,20201102,23,11410585,37992.0563,123
3000,20201103,00,11410585,37190.6998,200
3001,20201103,01,11410585,36854.5918,201
3002,20201103,02,11410585,36591.0175,202
3003,20201103,03,11410585,36385.6711,203
3004,20201103,04,11410585,36439.9804,204
3005,20201103,05,11410585,37730.5121,205
3006,20201103,06,11410585,40394.0535,206
3007,20201103,07,11410585,47441.24,207
3008,20201103,08,11410585,54935.7504,208
3009,20201103,09,11410585,62146.4513,209
3010,20201103,10,11410585,66897.7068,210
3011,20201103,11,11410585,68945.0714,211
3012,20201103,12,11410585,70411.8014,212
3013,20201103,13,11410585,74334.8163,213
3014,20201103,14,11410585,74988.573,214
3015,20201103,15,11410585,73415.2771,215
3016,20201103,16,11410585,69030.8193,216
3017,20201103,17,11410585,64653.8848,217
3018,20201103,18,11410585,61681.5667,218
3019,20201103,19,11410585,59163.2411,219
3020,20201103,20,11410585,55335.3981,220
3021,20201103,21,11410585,51395.6338,221
3022,20201103,22,11410585,45498.9365,222
3023,20201103,23,11410585,38494.3901,223
3024,20201104,00,11410585,37473.9672,300
3025,20201104,01,11410585,36798.7017,301
3026,20201104,02,11410585,36554.1393,302
3027,20201104,03,11410585,36479.9951,303
3028,20201104,04,11410585,36513.4119,304
3029,20201104,05,11410585,38092.4375,305
3030,20201104,06,11410585,40134.7071,306
3031,20201104,07,11410585,47283.1803,307
3032,20201104,08,11410585,54928.1326,308
3033,20201104,09,11410585,62636.903,309
3034,20201104,10,11410585,66967.0484,310
3035,20201104,11,11410585,68222.7211,311
3036,20201104,12,11410585,69814.1724,312
3037,20201104,13,11410585,72495.9276,313
3038,20201104,14,11410585,73188.6814,314
3039,20201104,15,11410585,71553.1095,315
3040,20201104,16,11410585,67807.4194,316
3041,20201104,17,11410585,62724.9662,317
3042,20201104,18,11410585,60633.1777,318
3043,20201104,19,11410585,58739.2218,319
3044,20201104,20,11410585,55591.0178,320
3045,20201104,21,11410585,51418.6515,321
3046,20201104,22,11410585,45855.6779,322
3047,20201104,23,11410585,38553.5021,323
3048,20201105,00,11410585,37921.8406,400
3049,20201105,01,11410585,37295.3464,401
3050,20201105,02,11410585,36948.1241,402
3051,20201105,03,11410585,36974.4755,403
3052,20201105,04,11410585,37132.9269,404
3053,20201105,05,11410585,38180.4129,405
3054,20201105,06,11410585,40461.6601,406
3055,20201105,07,11410585,47312.0056,407
3056,20201105,08,11410585,54715.3634,408
3057,20201105,09,11410585,61664.1503,409
3058,20201105,10,11410585,65859.8783,410
3059,20201105,11,11410585,67403.2273,411
3060,20201105,12,11410585,69015.0356,412
3061,20201105,13,11410585,72654.3189,413
3062,20201105,14,11410585,73960.8396,414
3063,20201105,15,11410585,72168.1708,415
3064,20201105,16,11410585,68498.4376,416
3065,20201105,17,11410585,63063.1438,417
3066,20201105,18,11410585,60821.9985,418
3067,20201105,19,11410585,59291.2238,419
3068,20201105,20,11410585,56094.9604,420
3069,20201105,21,11410585,51937.9931,421
3070,20201105,22,11410585,45959.1194,422
3071,20201105,23,11410585,39401.8448,423
3072,20201106,00,11410585,38512.9063,500
3073,20201106,01,11410585,37728.0867,501
3074,20201106,02,11410585,37187.8081,502
3075,20201106,03,11410585,36868.56,503
3076,20201106,04,11410585,36887.9779,504
3077,20201106,05,11410585,38267.2883,505
3078,20201106,06,11410585,39893.8425,506
3079,20201106,07,11410585,46604.5688,507
3080,20201106,08,11410585,53403.1794,508
3081,20201106,09,11410585,60017.347,509
3082,20201106,10,11410585,63269.1145,510
3083,20201106,11,11410585,65072.0139,511
3084,20201106,12,11410585,66341.0586,512
3085,20201106,13,11410585,69163.4489,513
3086,20201106,14,11410585,70272.2382,514
3087,20201106,15,11410585,68978.9199,515
3088,20201106,16,11410585,66076.2517,516
3089,20201106,17,11410585,61860.1618,517
3090,20201106,18,11410585,59611.603,518
3091,20201106,19,11410585,58874.6435,519
3092,20201106,20,11410585,56438.3001,520
3093,20201106,21,11410585,52846.4062,521
3094,20201106,22,11410585,47140.8694,522
3095,20201106,23,11410585,40396.6296,523
3096,20201107,00,11410585,39417.997,600
3097,20201107,01,11410585,38027.97,601
3098,20201107,02,11410585,37322.0109,602
3099,20201107,03,11410585,36851.3717,603
3100,20201107,04,11410585,36855.8828,604
3101,20201107,05,11410585,37510.1531,605
3102,20201107,06,11410585,37978.7628,606
3103,20201107,07,11410585,38885.4201,607
3104,20201107,08,11410585,42197.7496,608
3105,20201107,09,11410585,46317.9747,609
3106,20201107,10,11410585,50028.2972,610
3107,20201107,11,11410585,51375.6373,611
3108,20201107,12,11410585,54362.1747,612
3109,20201107,13,11410585,57178.9493,613
3110,20201107,14,11410585,58514.3329,614
3111,20201107,15,11410585,58668.8924,615
3112,20201107,16,11410585,57921.0328,616
3113,20201107,17,11410585,57025.4226,617
3114,20201107,18,11410585,57405.2448,618
3115,20201107,19,11410585,55870.107,619
3116,20201107,20,11410585,53695.6222,620
3117,20201107,21,11410585,50246.9327,621
3118,20201107,22,11410585,45071.5847,622
3119,20201107,23,11410585,38950.7729,623
3120,20201108,00,11410585,38333.4249,700
3121,20201108,01,11410585,37293.2781,701
3122,20201108,02,11410585,36616.9461,702
3123,20201108,03,11410585,36403.4961,703
3124,20201108,04,11410585,35991.3107,704
3125,20201108,05,11410585,36135.0853,705
3126,20201108,06,11410585,36009.7409,706
3127,20201108,07,11410585,36083.9744,707
3128,20201108,08,11410585,37421.3459,708
3129,20201108,09,11410585,39697.5098,709
3130,20201108,10,11410585,43096.9056,710
3131,20201108,11,11410585,45764.2371,711
3132,20201108,12,11410585,48313.1566,712
3133,20201108,13,11410585,50286.1153,713
3134,20201108,14,11410585,51583.6022,714
3135,20201108,15,11410585,52460.6782,715
3136,20201108,16,11410585,52499.5431,716
3137,20201108,17,11410585,52231.032,717
3138,20201108,18,11410585,51310.6443,718
3139,20201108,19,11410585,49764.6669,719
3140,20201108,20,11410585,47432.1607,720
3141,20201108,21,11410585,44412.2721,721
3142,20201108,22,11410585,40881.2329,722
3143,20201108,23,11410585,36409.5317,723
3144,20201109,00,11410585,35990.3449,100
3145,20201109,01,11410585,35802.95,101
3146,20201109,02,11410585,35416.19,102
3147,20201109,03,11410585,35294.7681,103
3148,20201109,04,11410585,35598.1458,104
3149,20201109,05,11410585,36777.306,105
3150,20201109,06,11410585,38835.8856,106
3151,20201109,07,11410585,46279.5469,107
3152,20201109,08,11410585,53992.5697,108
3153,20201109,09,11410585,60698.6386,109
3154,20201109,10,11410585,65594.5052,110
3155,20201109,11,11410585,66696.049,111
3156,20201109,12,11410585,68201.4088,112
3157,20201109,13,11410585,71332.7988,113
3158,20201109,14,11410585,72054.5459,114
3159,20201109,15,11410585,70806.7505,115
3160,20201109,16,11410585,66276.4732,116
3161,20201109,17,11410585,61388.7545,117
3162,20201109,18,11410585,59079.3399,118
3163,20201109,19,11410585,56846.5499,119
3164,20201109,20,11410585,53457.7558,120
3165,20201109,21,11410585,49694.3898,121
3166,20201109,22,11410585,44565.3423,122
3167,20201109,23,11410585,38352.9719,123
3168,20201110,00,11410585,37492.2603,200
3169,20201110,01,11410585,37338.3468,201
3170,20201110,02,11410585,37106.024,202
3171,20201110,03,11410585,37069.7349,203
3172,20201110,04,11410585,37126.1181,204
3173,20201110,05,11410585,38521.5942,205
3174,20201110,06,11410585,41013.5376,206
3175,20201110,07,11410585,48297.516,207
3176,20201110,08,11410585,55856.345,208
3177,20201110,09,11410585,62612.2563,209
3178,20201110,10,11410585,66796.4282,210
3179,20201110,11,11410585,68649.347,211
3180,20201110,12,11410585,70492.5418,212
3181,20201110,13,11410585,74086.4618,213
3182,20201110,14,11410585,75010.1326,214
3183,20201110,15,11410585,73038.8869,215
3184,20201110,16,11410585,68421.598,216
3185,20201110,17,11410585,62855.3777,217
3186,20201110,18,11410585,61113.1924,218
3187,20201110,19,11410585,58771.0233,219
3188,20201110,20,11410585,55300.4755,220
3189,20201110,21,11410585,50914.9408,221
3190,20201110,22,11410585,45106.1096,222
3191,20201110,23,11410585,38783.9408,223
3192,20201111,00,11410585,37789.2079,300
3193,20201111,01,11410585,37303.7222,301
3194,20201111,02,11410585,36774.9877,302
3195,20201111,03,11410585,36639.3387,303
3196,20201111,04,11410585,36687.6381,304
3197,20201111,05,11410585,37953.8103,305
3198,20201111,06,11410585,40164.1425,306
3199,20201111,07,11410585,47620.1383,307
3200,20201111,08,11410585,55719.2119,308
3201,20201111,09,11410585,62639.9695,309
3202,20201111,10,11410585,67245.7592,310
3203,20201111,11,11410585,69040.658,311
3204,20201111,12,11410585,70731.3416,312
3205,20201111,13,11410585,73247.7293,313
3206,20201111,14,11410585,74192.8557,314
3207,20201111,15,11410585,73497.2853,315
3208,20201111,16,11410585,69181.4564,316
3209,20201111,17,11410585,63519.399,317
3210,20201111,18,11410585,61081.3173,318
3211,20201111,19,11410585,59160.1929,319
3212,20201111,20,11410585,56159.7218,320
3213,20201111,21,11410585,51791.5531,321
3214,20201111,22,11410585,45559.0081,322
3215,20201111,23,11410585,38784.7744,323
3216,20201112,00,11410585,38252.2218,400
3217,20201112,01,11410585,37799.7535,401
3218,20201112,02,11410585,37539.4106,402
3219,20201112,03,11410585,37415.4141,403
3220,20201112,04,11410585,37308.177,404
3221,20201112,05,11410585,38373.1893,405
3222,20201112,06,11410585,40053.8773,406
3223,20201112,07,11410585,45737.8593,407
3224,20201112,08,11410585,52121.1334,408
3225,20201112,09,11410585,60865.1829,409
3226,20201112,10,11410585,65271.1038,410
3227,20201112,11,11410585,66382.6224,411
3228,20201112,12,11410585,68665.6152,412
3229,20201112,13,11410585,72522.9608,413
3230,20201112,14,11410585,73617.8948,414
3231,20201112,15,11410585,71787.5263,415
3232,20201112,16,11410585,68098.6165,416
3233,20201112,17,11410585,62487.6628,417
3234,20201112,18,11410585,60495.3645,418
3235,20201112,19,11410585,58498.9904,419
3236,20201112,20,11410585,55372.0556,420
3237,20201112,21,11410585,52131.3535,421
3238,20201112,22,11410585,45978.6837,422
3239,20201112,23,11410585,39457.1737,423
3240,20201113,00,11410585,39891.7865,500
3241,20201113,01,11410585,37931.6164,501
3242,20201113,02,11410585,37230.1738,502
3243,20201113,03,11410585,37101.2632,503
3244,20201113,04,11410585,36991.7067,504
3245,20201113,05,11410585,37952.3185,505
3246,20201113,06,11410585,40747.1369,506
3247,20201113,07,11410585,47520.9679,507
3248,20201113,08,11410585,55091.2366,508
3249,20201113,09,11410585,61046.0162,509
3250,20201113,10,11410585,64761.0709,510
3251,20201113,11,11410585,66301.2588,511
3252,20201113,12,11410585,67001.7185,512
3253,20201113,13,11410585,69804.1837,513
3254,20201113,14,11410585,71184.4891,514
3255,20201113,15,11410585,69532.9389,515
3256,20201113,16,11410585,65959.3113,516
3257,20201113,17,11410585,61262.0723,517
3258,20201113,18,11410585,59907.7409,518
3259,20201113,19,11410585,58726.9449,519
3260,20201113,20,11410585,56010.4704,520
3261,20201113,21,11410585,52953.6549,521
3262,20201113,22,11410585,47635.3574,522
3263,20201113,23,11410585,41228.8787,523
3264,20201114,00,11410585,39879.5916,600
3265,20201114,01,11410585,38495.1051,601
3266,20201114,02,11410585,37607.1686,602
3267,20201114,03,11410585,37064.9231,603
3268,20201114,04,11410585,37131.8895,604
3269,20201114,05,11410585,37506.8177,605
3270,20201114,06,11410585,38271.1675,606
3271,20201114,07,11410585,39716.3405,607
3272,20201114,08,11410585,42474.4756,608
3273,20201114,09,11410585,46266.6777,609
3274,20201114,10,11410585,48604.7405,610
3275,20201114,11,11410585,50674.357,611
3276,20201114,12,11410585,52479.1193,612
3277,20201114,13,11410585,55261.6555,613
3278,20201114,14,11410585,56815.4704,614
3279,20201114,15,11410585,56852.4126,615
3280,20201114,16,11410585,56284.0462,616
3281,20201114,17,11410585,55084.7964,617
3282,20201114,18,11410585,55016.0086,618
3283,20201114,19,11410585,54397.5404,619
3284,20201114,20,11410585,52174.0724,620
3285,20201114,21,11410585,49121.1037,621
3286,20201114,22,11410585,44468.388,622
3287,20201114,23,11410585,39084.7222,623
3288,20201115,00,11410585,38146.1868,700
3289,20201115,01,11410585,37196.8369,701
3290,20201115,02,11410585,36581.5802,702
3291,20201115,03,11410585,36178.9731,703
3292,20201115,04,11410585,35786.806,704
3293,20201115,05,11410585,35933.4569,705
3294,20201115,06,11410585,36362.7992,706
3295,20201115,07,11410585,37023.8885,707
3296,20201115,08,11410585,38170.0098,708
3297,20201115,09,11410585,40059.9902,709
3298,20201115,10,11410585,42429.4765,710
3299,20201115,11,11410585,44898.8019,711
3300,20201115,12,11410585,47457.2102,712
3301,20201115,13,11410585,49674.7071,713
3302,20201115,14,11410585,50723.2794,714
3303,20201115,15,11410585,51380.0025,715
3304,20201115,16,11410585,50433.6207,716
3305,20201115,17,11410585,50833.7544,717
3306,20201115,18,11410585,50686.2334,718
3307,20201115,19,11410585,49348.2026,719
3308,20201115,20,11410585,46787.7426,720
3309,20201115,21,11410585,44122.4449,721
3310,20201115,22,11410585,40468.3972,722
3311,20201115,23,11410585,36314.7314,723
3312,20201116,00,11410585,35598.4594,100
3313,20201116,01,11410585,35837.8059,101
3314,20201116,02,11410585,35563.1916,102
3315,20201116,03,11410585,35549.7201,103
3316,20201116,04,11410585,35527.2505,104
3317,20201116,05,11410585,36633.031,105
3318,20201116,06,11410585,39095.7063,106
3319,20201116,07,11410585,45827.4724,107
3320,20201116,08,11410585,53838.6001,108
3321,20201116,09,11410585,60335.3302,109
3322,20201116,10,11410585,64320.2464,110
3323,20201116,11,11410585,66356.3034,111
3324,20201116,12,11410585,68294.5093,112
3325,20201116,13,11410585,71914.9845,113
3326,20201116,14,11410585,72940.8635,114
3327,20201116,15,11410585,71345.5173,115
3328,20201116,16,11410585,66426.876,116
3329,20201116,17,11410585,61529.8887,117
3330,20201116,18,11410585,59370.1981,118
3331,20201116,19,11410585,57194.8088,119
3332,20201116,20,11410585,53669.9049,120
3333,20201116,21,11410585,49390.1479,121
3334,20201116,22,11410585,44648.6387,122
3335,20201116,23,11410585,37993.1481,123
3336,20201117,00,11410585,37191.2783,200
3337,20201117,01,11410585,36546.5927,201
3338,20201117,02,11410585,36315.202,202
3339,20201117,03,11410585,36199.8913,203
3340,20201117,04,11410585,36335.7821,204
3341,20201117,05,11410585,37324.9858,205
3342,20201117,06,11410585,40034.7437,206
3343,20201117,07,11410585,46836.0734,207
3344,20201117,08,11410585,54261.5433,208
3345,20201117,09,11410585,61804.9497,209
3346,20201117,10,11410585,66186.4786,210
3347,20201117,11,11410585,67618.7066,211
3348,20201117,12,11410585,69270.0772,212
3349,20201117,13,11410585,72353.5412,213
3350,20201117,14,11410585,73818.0103,214
3351,20201117,15,11410585,70965.9271,215
3352,20201117,16,11410585,67388.386,216
3353,20201117,17,11410585,62229.3823,217
3354,20201117,18,11410585,59096.1383,218
3355,20201117,19,11410585,56846.6276,219
3356,20201117,20,11410585,53332.4471,220
3357,20201117,21,11410585,49315.4985,221
3358,20201117,22,11410585,44380.2712,222
3359,20201117,23,11410585,37757.698,223
3360,20201118,00,11410585,36848.593,300
3361,20201118,01,11410585,36832.9985,301
3362,20201118,02,11410585,36585.044,302
3363,20201118,03,11410585,36813.279,303
3364,20201118,04,11410585,36924.719,304
3365,20201118,05,11410585,38155.007,305
3366,20201118,06,11410585,40693.4757,306
3367,20201118,07,11410585,47013.503,307
3368,20201118,08,11410585,55007.7727,308
3369,20201118,09,11410585,61944.1006,309
3370,20201118,10,11410585,65927.8746,310
3371,20201118,11,11410585,66614.2563,311
3372,20201118,12,11410585,68611.8979,312
3373,20201118,13,11410585,71956.5184,313
3374,20201118,14,11410585,72853.5399,314
3375,20201118,15,11410585,70164.3925,315
3376,20201118,16,11410585,65932.3051,316
3377,20201118,17,11410585,60610.3635,317
3378,20201118,18,11410585,57870.554,318
3379,20201118,19,11410585,55973.6467,319
3380,20201118,20,11410585,52513.8519,320
3381,20201118,21,11410585,48139.8876,321
3382,20201118,22,11410585,43427.6155,322
3383,20201118,23,11410585,36990.3713,323
3384,20201119,00,11410585,36791.5994,400
3385,20201119,01,11410585,36480.5723,401
3386,20201119,02,11410585,36170.1378,402
3387,20201119,03,11410585,36168.7936,403
3388,20201119,04,11410585,36330.8315,404
3389,20201119,05,11410585,37309.646,405
